translation-request,7,584440,
comic,7,871318,
pantyhose,0,553043,
hair-bow,0,575835,
sweat,0,869492,
red-hair,0,675122,
greyscale,7,588739,
pleated-skirt,0,514690,
teeth,0,1254853,
frills,0,512262,"frill,frilled,frilly,ruffles"
bikini,0,595078,
open-clothes,0,510709,open-clothing
parted-lips,0,509451,
nude,0,1797795,
small-breasts,0,574306,
kantai-collection,3,501407,
hairband,0,502325,
english-commentary,5,482058,
multiple-boys,0,480380,/nboys
horns,0,476532,
collared-shirt,0,470511,
censored,7,532697,
boots,0,546969,
necktie,0,499630,
lying,0,869411,
shorts,0,570316,
food,0,615888,
black-gloves,0,462443,
wings,0,869605,
sky,0,573163,
alternate-costume,0,449039,
one-eye-closed,0,576906,
sleeveless,0,440526,no-sleeves
pants,0,622925,
detached-sleeves,0,439132,
green-hair,0,497353,
shoes,0,632813,
penis,0,2029823,
choker,0,463315,
virtual-youtuber,0,410834,vtuber
japanese-clothes,0,406950,"japanese-clothing,traditional-japanese-clothes,wafuku"
pointy-ears,0,488612,
socks,0,466351,
medium-hair,0,399037,
artist-name,7,461717,
tongue,0,1272159,
barefoot,0,544730,
glasses,0,599089,
indoors,0,373883,
pussy,0,1298858,
solo-focus,0,588233,
black-thighhighs,0,364889,
hand-up,0,363839,"hand-raised,one-hand-raised,raised-hand"
puffy-sleeves,0,360132,"/psleeves,puffy-shoulders"
belt,0,418669,
day,0,409115,
hairclip,0,349814,
official-alternate-costume,0,343826,
fang,0,330865,
fate-(series),3,332745,
serafuku,0,322049,
official-art,7,329016,
bowtie,0,313757,"bow-tie,neck-bow"
2boys,0,313051,2boy
elbow-gloves,0,353280,
black-skirt,0,312066,
signature,7,562029,
white-gloves,0,322106,
hood,0,321473,
midriff,0,363941,
blunt-bangs,0,302567,
black-footwear,0,312553,
cloud,0,376494,
dark-skin,0,321432,
cat-ears,0,289427,"/cat,catears,nekomimi"
pink-eyes,0,349139,
hair-flower,0,288100,"flower-hair-ornament,flower-in-hair,hairflower,hair-flowers,/hflower"
tongue-out,0,870925,
looking-back,0,588925,
sailor-collar,0,283825,
speech-bubble,0,533125,
sword,0,322868,
halo,0,288161,
twitter-username,0,278729,artist-twitter
white-dress,0,281040,
stomach,0,281731,
looking-at-another,0,437509,
pokemon,3,807921,
grey-background,0,357431,
sex,0,1331892,
holding-weapon,0,312813,
miniskirt,0,280466,
fingerless-gloves,0,309660,
wide-sleeves,0,263633,
mole,0,261989,beauty-mark
blue-archive,3,260301,
on-back,0,504225,
spread-legs,0,569237,
streaked-hair,0,255712,highlights
necklace,0,381800,
hair-over-one-eye,0,253622,"eye-covering-bang,hair-over-eye,/hooe"
hair-bun,0,261143,
cum,0,967860,
chibi,0,271172,
two-tone-hair,0,250039,"/tth,two-tone-hair,two-tone-hair"
open-jacket,0,257246,
3girls,0,249428,3girl
kimono,0,256144,
english-text,7,1119155,
armpits,0,248372,"armpit,showing-armpits"
off-shoulder,0,254935,
nail-polish,0,246516,"colored-nails,nailpolish,nail-varnish,painted-nails"
star-(symbol),0,246221,
orange-hair,0,299718,
black-jacket,0,247509,
black-dress,0,248979,
fate/grand-order,3,243232,fgo
striped-clothes,0,241656,striped-clothing
grin,0,327000,
tears,0,343014,
from-behind,0,238585,viewed-from-behind
black-eyes,0,314566,
coat,0,257893,
rabbit-ears,0,238910,
sweatdrop,0,299070,
blurry,0,234340,blurred
idolmaster,3,233621,
bag,0,243158,
from-side,0,229325,
white-thighhighs,0,227520,
genshin-impact,3,229040,
water,0,355421,
yuri,0,225673,"girl-love,girl's-love,girls-love,lesbian,shoujo-ai"
hololive,3,227288,
vest,0,244001,
black-shirt,0,236017,
cape,0,247080,
red-bow,0,219056,
huge-breasts,0,558392,
scarf,0,265126,
armor,0,307008,
arm-up,0,215335,"arm-raised,one-arm-up,raised-arm"
leotard,0,230345,
apron,0,232427,
clothes-lift,0,212645,
character-name,7,218843,
sweater,0,246888,
black-pantyhose,0,207176,
bra,0,278437,
feet,0,848013,
bad-twitter-id,5,206279,
mosaic-censoring,0,205452,"mosaic-censor,pixel-censor,rough-censoring"
high-heels,0,265675,
animal-ear-fluff,0,204830,
parted-bangs,0,202748,
vaginal,0,612685,
blue-sky,0,214221,
crop-top,0,231182,
bracelet,0,260001,
collar,0,463790,
arms-up,0,192962,"arms-above,arms-above-head,arms-raised,hands-above-head,raised-arms"
dated,7,223612,
:o,0,193959,
white-panties,0,198237,
commission,5,190437,
completely-nude,0,190329,completely-naked
grey-eyes,0,209644,
cup,0,225006,
red-ribbon,0,188317,
hands-up,0,186982,
looking-to-the-side,0,185237,"looking-aside,looking-to-side"
fingernails,0,194846,
twin-braids,0,185285,
dark-skinned-female,0,183354,dark-skinned-female
v-shaped-eyebrows,0,182538,
aqua-eyes,0,181757,"cyan-eyes,teal-eyes,turquoise-eyes"
side-ponytail,0,181644,
puffy-short-sleeves,0,181306,short-puffy-sleeves
blue-skirt,0,182806,
flat-chest,0,179674,"flatchest,flat-chested,pettanko,titty-buds,tsurupeta"
two-side-up,0,179132,
neckerchief,0,189343,
orange-eyes,0,239684,
eyelashes,0,456254,
chinese-commentary,5,172398,
tree,0,321165,
multiple-views,0,171147,
symbol-shaped-pupils,0,171679,
sleeves-past-wrists,0,167828,
fur-trim,0,166426,
mole-under-eye,0,164445,
covered-nipples,0,163490,
clothing-cutout,0,161820,
strapless,0,161011,
cat-tail,0,166198,
black-choker,0,162638,
upper-teeth-only,0,160389,
vocaloid,3,161255,
hand-on-own-hip,0,162115,
toes,0,597197,
see-through-clothes,0,157516,"see-through,seethrough,sheer-clothes,sheer-clothing,transparent-clothing"
v,0,156994,"peace-sign,v-sign"
feet-out-of-frame,0,155938,
sleeveless-shirt,0,158657,
bar-censor,0,155512,"censor-bar,censor-bars"
wrist-cuffs,0,161492,
sleeveless-dress,0,155762,
sparkle,0,154838,"sparkles,sparkling"
legs,0,154494,leg
sketch,7,306829,
fake-animal-ears,0,153225,
no-humans,0,152249,no-human
pokemon-(creature),0,152087,
loli,0,183953,
fox-ears,0,152779,
maid,0,151327,"maid-costume,maid-dress,maid-outfit,maids,maid-uniform"
wet,0,220943,
groin,0,150158,"adonis-belt,hip-lines,mound-of-venus"
black-pants,0,160265,
maid-headdress,0,151009,
torn-clothes,0,148016,"ripped-clothes,ripped-clothing,tornclothes,torn-clothing"
pillow,0,232827,
gun,0,185473,
thigh-strap,0,147889,
muscular,0,617107,
buttons,0,145496,button
ascot,0,145621,
short-shorts,0,144338,"booty-shorts,hot-pants,hotpants,minishorts"
sash,0,146223,
gradient-background,0,185160,
neck-ribbon,0,143857,
border,0,243432,
black-bow,0,143052,
arknights,3,148917,
gradient-hair,0,145915,
book,0,176088,
bare-arms,0,141876,
head-tilt,0,144059,
lips,0,209986,
tattoo,0,206028,
cosplay,0,161812,
pubic-hair,0,139541,"hairy-pussy,pubes,pubichair"
bare-legs,0,139434,
uncensored,0,138428,"descensored,uncensoring"
one-piece-swimsuit,0,158709,
plaid-clothes,0,138097,plaid-clothing
black-panties,0,146600,
colored-skin,0,137598,
black-ribbon,0,137366,
covered-navel,0,137086,clothed-navel
zettai-ryouiki,0,136804,"absolute-territory,zettai-ryouki,/zr"
hoodie,0,189800,
window,0,176551,
blurry-background,0,135199,
detached-collar,0,134903,
single-braid,0,133835,
profile,0,133191,
petals,0,137144,
blood,0,181210,
floating-hair,0,131650,
azur-lane,3,131831,
makeup,0,258099,
kneehighs,0,130320,"knee-highs,kneehigh-socks,knee-socks,kneesocks"
double-bun,0,130644,
mask,0,180091,
watermark,7,194038,
dress-shirt,0,140408,
pov,0,127930,male-pov
facial-hair,0,219428,
shiny-skin,0,127645,glistening-skin
black-shorts,0,132236,
blue-background,0,165818,
bodysuit,0,141961,
blue-dress,0,126976,
expressionless,0,124300,
hug,0,181133,
aqua-hair,0,123462,"cyan-hair,teal-hair,turquoise-hair"
horse-ears,0,123552,
swept-bangs,0,123528,
idolmaster-cinderella-girls,3,123185,
hair-intakes,0,123102,
bell,0,162980,
capelet,0,123483,
white-socks,0,127538,
shadow,0,169263,
turtleneck,0,128116,
copyright-name,7,121854,
dutch-angle,0,128813,
umamusume,3,121442,uma-musume
horse-girl,0,121151,pony-girl
kneeling,0,265949,
:3,0,139609,
sideboob,0,120606,"side-boob,side-boobs,sideboobs"
night,0,187112,
blue-bow,0,120981,
anus,0,686281,
open-shirt,0,140309,
leaning-forward,0,135881,
white-jacket,0,120034,
heterochromia,0,149183,
highleg,0,119035,
skindentation,0,122835,
symbol-only-commentary,5,116927,"emoji-commentary,symbol-commentary"
black-bikini,0,119451,
saliva,0,345640,
black-hat,0,120468,
low-twintails,0,116025,
red-skirt,0,116003,
on-bed,0,196264,
scar,0,200366,
brown-footwear,0,118325,
^_^,0,115234,
4girls,0,113574,4girl
holding-sword,0,121720,
piercing,0,537213,
siblings,0,112116,
artist-request,5,111987,"/art,tagme-(artist)"
frown,0,141613,
fruit,0,153735,
pussy-juice,0,111296,"pussyjuice,pussy-juice-drip,vaginal-juices,wet-pussy"
alternate-hairstyle,0,112719,
chinese-clothes,0,110436,
bed,0,300101,
hatsune-miku,4,109905,
bird,5,254296,
nose-blush,0,108883,
rose,0,108401,roses
fangs,0,384392,
one-side-up,0,107983,
leaf,0,131800,
fox-tail,0,111398,
soles,0,203515,
wavy-hair,0,110690,
animal,0,106486,animals
playboy-bunny,0,107793,
beret,0,109244,
chain,0,142504,
blush-stickers,0,115059,
white-footwear,0,115216,
depth-of-field,0,109540,
md5-mismatch,7,104989,
holding-hands,0,104868,"hand-holding,handholding,holding-another's-hand"
thick-thighs,0,606078,
cum-in-pussy,0,263479,
glowing,0,206832,
halterneck,0,104238,
thick-eyebrows,0,121851,
no-bra,0,105589,
blue-shirt,0,113958,
witch-hat,0,115949,
ocean,0,102902,sea
military,0,108871,
phone,0,151586,
muscular-male,0,426264,
facial-mark,0,101922,"facial-marking,facial-markings,facial-marks"
headband,0,118146,
underboob,0,101852,"under-boob,underbreast"
from-above,0,101494,"aerial-view,viewed-from-above,view-from-above"
4koma,7,101655,
headphones,0,117590,
black-socks,0,103544,
non-web-source,5,100392,
embarrassed,0,152863,
erection,0,1015976,
cameltoe,0,99509,camel-toe
blue-jacket,0,101025,
looking-down,0,174796,
holding-food,0,109200,
pink-background,0,123350,
abs,0,316258,
sunglasses,0,132092,
military-uniform,0,101261,
honkai-(series),3,97711,
bottomless,0,259388,
half-closed-eyes,0,286193,
bed-sheet,0,113865,
white-bikini,0,98221,
no-panties,0,97229,nopan
side-tie-bikini-bottom,0,97193,"side-tie-bikini,side-tie-bikini"
hood-down,0,96972,
sandals,0,111691,
cum-on-body,0,126953,
bandages,0,96404,bandage
arm-support,0,115093,
white-flower,0,96611,
happy,0,186011,
bob-cut,0,99803,
frilled-dress,0,95876,"frilly-dress,ruffled-dress"
red-dress,0,101351,
pectorals,0,95438,pecs
lowres,5,95432,
no-shoes,0,95854,
plaid-skirt,0,96067,
short-dress,0,95545,
black-hairband,0,94555,
back,0,94171,
beach,0,156535,
dark-skinned-male,0,93902,dark-skinned-male
cat-girl,0,93895,catgirl
chair,0,141327,
love-live!,3,92818,
fire-emblem,3,94026,
ass-visible-through-thighs,0,92416,"ass-fangs,butt-fangs,gluteal-fold"
floral-print,0,93432,
drill-hair,0,92250,"doriru,drillhair"
thigh-boots,0,102094,
testicles,0,91667,balls
on-side,0,142886,
white-skirt,0,91952,
umbrella,0,97608,
white-bow,0,91192,
white-border,0,137952,
flying-sweatdrops,0,95340,
female-pubic-hair,0,90008,pubic-hair-(female)
transparent-background,0,129226,
heart-shaped-pupils,0,89780,
arms-behind-back,0,89213,"/abb,arms-behind,hands-behind-back"
groping,0,89182,"fondle,fondling,grope"
traditional-media,5,89093,"handdrawn,/trad"
korean-commentary,5,88817,
squatting,0,88747,"crouch,crouched,crouching,squat"
ring,0,119259,
eating,0,109615,
stuffed-toy,0,87393,"plush,plush-toy,stuffed-doll"
crossed-arms,0,110461,
table,0,135298,
cleavage-cutout,0,95290,
demon-horns,0,87254,devil-horns
bright-pupils,0,86852,
animated,7,247469,
6+girls,0,86147,"6+girl,6girl,6girls,7girls,8girls,9girls"
scan,0,86466,
garter-straps,0,104441,
obi,0,86245,
banned-artist,1,85450,
wariza,0,86887,
sharp-teeth,0,210264,
portrait,7,279963,
from-below,0,84990,"low-angle,viewed-from-below,view-from-below"
standing-on-one-leg,0,84795,"on-one-foot,on-one-leg,standing-on-one-foot"
black-background,0,104347,
demon-girl,0,83677,"demongirl,demon-girls,succubus"
shirt-lift,0,105253,
cat,0,83460,"cats,neko"
headgear,0,387737,
wolf-ears,0,83702,
cardigan,0,83819,
oral,0,388935,
clothes-pull,0,83217,
leg-up,0,82919,one-leg-raised
copyright-request,3,82083,
final-fantasy,3,100165,
mouth-hold,0,88062,
colored-inner-hair,0,81340,
tank-top,0,134461,
fox-girl,0,81171,
own-hands-together,0,81114,hands-together
wavy-mouth,0,83857,
cellphone,0,112737,
helmet,0,111887,
hakurei-reimu,4,80790,"/hr,reimu-hakurei"
bound,0,253504,
high-ponytail,0,80690,
scrunchie,0,80777,
sunlight,0,93148,
crying,0,118004,
antenna-hair,0,79844,
trembling,0,97580,
parody,0,88834,
moon,0,115200,
white-hat,0,80549,
thigh-gap,0,89680,
crossed-legs,0,95225,
frilled-sleeves,0,78429,ruffled-sleeves
eyepatch,0,78386,eye-patch
magical-girl,0,78360,"magical-girls,magic-girl,mahou-shoujo"
grass,0,162124,
furry,0,78209,"anthro,kemono"
hair-tubes,0,78044,hair-tube
partial-commentary,5,78023,
blue-ribbon,0,78337,
frilled-skirt,0,77606,"frilly-skirt,ruffled-skirt"
cloudy-sky,0,78365,
feathers,0,302296,
pink-bow,0,78659,
red-necktie,0,78958,
x-hair-ornament,0,76794,
black-nails,0,85881,
backpack,0,87330,
red-flower,0,77000,
light-smile,0,76383,"faint-smile,slight-smile"
3boys,0,76251,3boy
bara,0,76233,
suit,0,100881,
eyes-visible-through-hair,0,76208,eye-through-hair
mob-cap,0,75995,"pillow-hat,pillowhat"
sleeping,0,114401,
plant,0,411956,
skirt-lift,0,81949,
1other,0,74274,sole-other
topless,0,209138,
cross,0,81185,
suspenders,0,78896,
bottle,0,95765,
blazer,0,74120,
looking-up,0,113420,
red-shirt,0,81481,
mahou-shoujo-madoka-magica,3,73393,"madoka-magica,/msmm,/pmmm,puella-magi-madoka-magica"
motion-lines,0,139916,
ear-piercing,0,341531,
fire,0,127682,
yaoi,0,73077,"boy-love,boy's-love,boys-love,gay,shonen-ai,shounen-ai"
denim,0,107766,
white-apron,0,73403,
couple,0,72694,romance
elf,5,94661,
kirisame-marisa,4,72481,"/km,marisa-kirisame"
spiked-hair,0,72393,"spikey-hair,spiky-hair"
stuffed-animal,0,71534,"nuigurumi,plushie,plushies,plushy,stuffed-animals"
?,0,71447,question-mark
bug,0,71148,"bugs,insect,insects"
single-hair-bun,0,71133,"bun,hair-bun,hairbun"
light-blush,0,71147,
straddling,0,86416,
black-leotard,0,72023,
crown,0,110743,
red-bowtie,0,70260,
clenched-teeth,0,121524,
holding-cup,0,77853,
cover,7,78970,
formal-clothes,0,69718,formal
variant-set,5,69645,
skeb-commission,5,69533,
hololive-english,3,69411,
juliet-sleeves,0,69488,
horse-tail,0,70307,
grabbing-another's-breast,0,69161,"boob-grab,breast-grab,breasts-grab,grabbing-breasts"
fellatio,0,231484,
tassel,0,68921,"tassels,tassle"
;d,0,68907,
outstretched-arms,0,69356,
t-shirt,0,98532,
game-cg,0,69188,
holding-gun,0,79001,
slit-pupils,0,116580,
sex-from-behind,0,68145,"from-behind-position,penetration-from-behind,taken-from-behind"
gem,0,98556,
shoulder-armor,0,68243,
curtains,0,81040,
white-pupils,0,79430,
pantyshot,0,67691,"panchira,panty-flash,panty-shot"
lifting-own-clothes,0,67656,lifted-by-self
bdsm,0,214774,
robot,5,142313,
straight-hair,0,69531,
on-stomach,0,67198,"lying-on-stomach,on-belly,on-front,prone"
outstretched-arm,0,67743,
grey-shirt,0,70872,
pointing,0,81965,
paid-reward-available,5,67006,reward-available
sneakers,0,76870,
knee-boots,0,68995,
>_<,0,68580,
aged-down,0,69622,
underwear-only,0,88713,
black-necktie,0,67637,
red-footwear,0,72818,
girl-on-top,0,66226,female-on-top
hat-ribbon,0,66131,
knife,0,79849,
tiara,0,73538,
sisters,0,66014,
head-wings,0,69686,
girls-und-panzer,3,65929,
katana,0,69104,
crossover,7,106774,
breasts-out,0,64907,"breasts-out-of-clothes,breasts-outside"
blue-sailor-collar,0,64849,
yellow-background,0,75278,
facing-viewer,0,64552,
feathered-wings,0,200347,
animal-print,0,73305,
messy-hair,0,72946,
rabbit-tail,0,64294,bunny-tail
eyewear-on-head,0,83665,
school-swimsuit,0,64908,
girls'-frontline,3,63955,girls-frontline
hand-on-own-chest,0,64081,
bandaid,0,63722,"band-aid,band-aids,bandaids"
wing-collar,0,63588,
fishnets,0,63568,fishnet
polka-dot,0,63486,"polka-dot,polka-dots"
short-twintails,0,63336,pigtails
strapless-leotard,0,64142,
honkai:-star-rail,3,63608,
kiss,0,63027,kissing
nijisanji,3,63496,
bent-over,0,135388,
pink-dress,0,65200,
goggles,0,94686,
hooded-jacket,0,62778,
skin-fang,0,62416,
extra-ears,0,62254,double-ears
red-background,0,74779,
monster-girl,0,62199,monstergirl
green-skirt,0,63024,
black-bra,0,66696,
building,0,87294,
puffy-long-sleeves,0,61644,long-puffy-sleeves
clenched-hand,0,61412,"clenched-fist,closed-fist,fist"
red-jacket,0,62663,
bat-wings,0,75288,
dog-ears,0,61260,
no-pants,0,60781,"no-skirt,pantless,pantsless,skirtless"
black-belt,0,62524,
pink-flower,0,61604,
tan,0,60372,"suntan,tanned,tanned-skin"
revision,5,60331,revised
crossed-bangs,0,60401,
5girls,0,60097,5girl
demon-tail,0,60062,devil-tail
loafers,0,60061,
all-fours,0,167326,
staff,0,70315,
shaded-face,0,59732,
red-nails,0,62710,
white-ribbon,0,59813,
group-sex,0,167010,
star-(sky),0,59297,stars-(sky)
brooch,0,60101,
single-thighhigh,0,58739,"one-thighhigh,thighhigh"
veil,0,61492,
hat-bow,0,58609,
undressing,0,99210,
china-dress,0,58166,"cheongsam,chinadress,chinese-dress,qipao"
lipstick,0,102239,
instrument,0,57831,instruments
otoko-no-ko,0,57809,"femboy,otokonoko,trap"
letterboxed,0,57688,"letterbox,letter-boxed"
polearm,0,73537,
striped-thighhighs,0,57575,
towel,0,86344,
lingerie,0,100416,
bondage,0,176547,
night-sky,0,57298,
knees-up,0,57380,
box,0,68240,
scar-on-face,0,56949,facial-scar
armband,0,72539,
child,0,86449,
outside-border,0,59290,
steam,0,84003,
hair-bobbles,0,56273,
cherry-blossoms,0,56151,"cherry-blossom,cherry-tree,cherry-trees,sakura-blossoms"
mahou-shoujo-madoka-magica-(anime),3,56142,
highleg-leotard,0,56095,
wristband,0,64750,
drooling,0,159359,
light-particles,0,55589,dust-particles
revealing-clothes,0,55519,slutty-clothing
butterfly,5,60887,
ribbon-trim,0,55349,
smartphone,0,72626,
black-coat,0,55884,
hair-over-shoulder,0,55437,
crescent,0,54994,crescent-moon-symbol
claws,0,613642,
meme,7,109584,
candy,0,79837,
wind,0,57158,
surprised,0,55779,
foreshortening,0,58514,
white-pantyhose,0,54432,
couch,0,54412,"settee,sofa"
pale-skin,0,61043,
side-braid,0,54343,
musical-note,0,62664,
precure,3,53811,
scenery,0,56027,
^^^,0,53609,"/\,/\/\,/\/\/\,realization-crown"
strapless-dress,0,54260,
anger-vein,0,53576,anger-mark
anal,0,486415,
low-ponytail,0,53334,
...,0,53329,ellipsis
character-request,7,60127,
remilia-scarlet,4,53411,
white-sailor-collar,0,53258,
mole-under-mouth,0,53559,
flandre-scarlet,4,53253,
sex-toy,0,192952,
rope,0,95950,
danganronpa-(series),3,53088,"dangan-ronpa,dangan-ronpa,danganronpa"
sheath,0,146416,
adapted-costume,0,52934,"adapted-outfit,/adcos"
multiple-tails,0,52908,"animal-tails,multiple-tail,multi-tail,multitail,multi-tails,multitails,tails"
white-sleeves,0,52992,
pelvic-curtain,0,54178,
holding-phone,0,66121,
lace-trim,0,52826,
toenails,0,57318,
gauntlets,0,57636,
grey-skirt,0,53247,
microphone,0,59774,
arms-behind-head,0,52403,hands-behind-head
hood-up,0,53007,
dot-nose,0,52151,
baseball-cap,0,64382,
bike-shorts,0,51857,"biker-shorts,spandex-shorts,spats"
red-neckerchief,0,53622,
beard,0,108860,
breast-press,0,51619,
index-finger-raised,0,51562,"finger-raised,raised-finger"
ejaculation,0,279302,
kemono-friends,3,53960,
hakama,0,52036,
cropped-jacket,0,51940,
cloak,0,63253,
casual,0,50972,
waist-apron,0,50907,
purple-dress,0,52553,
nature,0,75291,
maid-apron,0,51515,
large-pectorals,0,50482,
gundam,3,51228,
between-breasts,0,55699,
breath,0,113608,
bridal-gauntlets,0,56287,
logo,0,69836,
cropped-legs,0,49876,cropped-feet
web-address,0,49749,url
blue-nails,0,52544,
sleeves-past-fingers,0,49668,
outline,0,71518,
eyeshadow,0,116955,
wet-clothes,0,49508,"wetclothes,wet-clothing"
male-pubic-hair,0,49434,pubic-hair-(male)
cover-page,7,54165,
buckle,0,55454,
interlocked-fingers,0,51557,
twin-drills,0,49307,twindrills
pink-panties,0,57042,
pom-pom-(clothes),0,49227,pom-pom-(clothing)
pink-nails,0,52338,
panty-pull,0,52837,
hand-on-own-face,0,49032,"hand-on-face,hand-to-face,hand-to-own-face"
alternate-breast-size,0,49423,
bad-link,5,48890,
string-bikini,0,54921,
granblue-fantasy,3,49498,
blue-necktie,0,49143,
o-ring,0,49192,
yellow-bow,0,48557,
short-hair-with-long-locks,0,47920,
spoken-heart,0,47833,
areola-slip,0,61902,
colored-sclera,0,47959,
skirt-set,0,47685,
neck-bell,0,47731,
close-up,0,79616,
gold-trim,0,47613,
semi-rimless-eyewear,0,47471,"half-rim-glasses,half-rim-glasses,semi-rimless-glasses,semi-rimless-glasses"
genderswap,0,47410,"crossgender,genderbend,rule-63,sex-change"
eye-contact,0,104327,
third-eye,0,47393,3rd-eye
christmas,3,86259,
facial,0,47046,cum-on-face
glowing-eyes,0,108620,
covering-privates,0,46944,covering
motor-vehicle,0,48938,
androgynous,0,46785,androgyny
carrying,0,46782,carry
holding-book,0,50656,
peaked-cap,0,47193,
izayoi-sakuya,4,46664,/is
breasts-apart,0,47920,
video,5,46543,"mp4,videos,webm"
two-tone-background,0,46368,/two-tonebg
forehead,0,46434,
plate,0,52400,
jingle-bell,0,49966,
blouse,0,47952,
dragon-horns,0,46108,
black-wings,0,50768,
tearing-up,0,46043,
faceless,0,47356,
curvy,0,46002,"curvaceous,voluptuous"
jojo-no-kimyou-na-bouken,3,45987,"/jjba,/jjkb,jojo's-bizarre-adventure"
brown-gloves,0,47710,
open-coat,0,46907,
patreon-username,0,51738,
corset,0,56653,
second-party-source,5,45573,
single-earring,0,45510,one-earring
red-gloves,0,47483,
angry,0,103309,
hand-fan,0,46429,
cropped-torso,0,45201,
clothes-writing,0,45124,"clothing-writing,text-on-clothes"
blue-flower,0,45482,
clothing-aside,0,68581,
round-eyewear,0,45077,
camisole,0,45716,
mixed-language-commentary,5,44813,"bilingual-commentary,multilingual-commentary"
black-vest,0,45973,
spikes,0,145869,
restrained,0,84870,
blue-shorts,0,48429,
micro-bikini,0,47900,
arm-at-side,0,44288,
green-background,0,63123,
pink-shirt,0,49016,
hair-flaps,0,44057,
brown-background,0,54276,
pink-ribbon,0,44526,
mecha,0,45731,
wolf-tail,0,45041,
white-skin,0,72529,
brown-pantyhose,0,43488,
side-slit,0,44084,
science-fiction,0,51083,
low-tied-long-hair,0,43286,long-hair-tied-low
demon-wings,0,43211,devil-wings
purple-background,0,67768,
hair-rings,0,42978,"hair-loop,hair-loops,hair-ring"
floating,0,53563,
bow-panties,0,46208,
happy-birthday,0,44299,
striped-panties,0,47225,
pink-skirt,0,44021,
licking,0,192539,
black-sailor-collar,0,42694,
smoke,0,63583,
blue-bikini,0,44038,
sweater-vest,0,43681,
indie-virtual-youtuber,3,42580,
official-alternate-hairstyle,0,42560,alternate-hairstyle-(official)
paizuri,0,42520,"tit-fuck,titfuck,titjob"
armlet,0,48056,
front-tie-top,0,42611,
frilled-apron,0,42470,
veins,0,42447,"vein,veiny"
convenient-censoring,0,42335,convenient-censorship
clenched-hands,0,42489,
rifle,0,49450,
white-pants,0,44376,
tsurime,0,42246,
pocket,0,42221,pockets
side-tie-panties,0,43682,
freckles,0,104436,
green-bow,0,42104,
tentacles,0,115807,
single-glove,0,42111,
knee-up,0,42292,
high-collar,0,42036,
desk,0,55000,
:<,0,44563,
zipper,0,53816,
snow,0,67547,
